,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,products_per_dependent,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,credit_util_rate,proportion_inactive_months,products_per_tenure,products_per_contacts,dependents_per_contacts,trans_ct_per_contacts,products_per_inactivity,dependents_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,inactivity_contacts,education_income_levels,churn_flag
3128,49,M,1,Graduate,Single,$120K +,Blue,40,5,3,1,34516.0,0,34516.0,0.759,3230,64,0.561,0.0,5.0,3230.0,64.0,646.0,12.8,50.46875,0.0,0.075,0.125,5.0,1.0,64.0,1.6666666,0.33333334,21.333334,0.09357979,1.225,1.6,80.75,3230,4,5,0
3129,53,F,1,College,Divorced,Less than $40K,Blue,36,3,1,3,17054.0,0,17054.0,0.673,4659,72,0.6,0.0,3.0,4659.0,72.0,1553.0,24.0,64.708336,0.0,0.027777778,0.083333336,1.0,0.33333334,24.0,3.0,1.0,72.0,0.27319103,1.4722222,2.0,129.41667,4659,4,0,0
3130,38,M,3,College,Single,$60K - $80K,Blue,18,5,1,5,16317.0,0,16317.0,0.566,1995,54,0.929,0.0,1.6666666,665.0,18.0,399.0,10.8,36.944443,0.0,0.055555556,0.2777778,1.0,0.6,10.8,5.0,3.0,54.0,0.12226512,2.1111112,3.0,110.833336,1995,6,2,1
3131,36,M,1,Graduate,Single,$80K - $120K,Blue,27,3,2,4,3761.0,1710,2051.0,0.627,3240,65,0.585,0.455,3.0,3240.0,65.0,1080.0,21.666666,49.846153,0.45466632,0.074074075,0.11111111,0.75,0.25,16.25,1.5,0.5,32.5,0.861473,1.3333334,2.4074075,120.0,4950,6,4,0
3132,48,M,3,Graduate,Married,$40K - $60K,Blue,35,6,3,4,2173.0,0,2173.0,0.857,4251,60,0.714,0.0,2.0,1417.0,20.0,708.5,10.0,70.85,0.0,0.08571429,0.17142858,1.5,0.75,15.0,2.0,1.0,20.0,1.9562817,1.3714286,1.7142857,121.457146,4251,7,2,0
3133,53,F,1,Uneducated,Single,$40K - $60K,Silver,41,3,3,2,15845.0,1675,14170.0,0.514,4037,68,0.447,0.106,3.0,4037.0,68.0,1345.6666,22.666666,59.367645,0.10571158,0.07317073,0.07317073,1.5,0.5,34.0,1.0,0.33333334,22.666666,0.25478068,1.2926829,1.6585366,98.46342,5712,5,1,0
3134,49,F,1,Uneducated,Married,$40K - $60K,Blue,39,2,3,3,8061.0,2517,5544.0,0.352,1224,31,0.409,0.312,2.0,1224.0,31.0,612.0,15.5,39.48387,0.31224415,0.07692308,0.051282052,0.6666667,0.33333334,10.333333,0.6666667,0.33333334,10.333333,0.1518422,1.2564102,0.7948718,31.384615,3741,6,1,1
3135,37,M,2,High School,Unknown,$120K +,Blue,32,6,1,1,34516.0,0,34516.0,0.928,3660,59,1.107,0.0,3.0,1830.0,29.5,610.0,9.833333,62.033897,0.0,0.03125,0.1875,6.0,2.0,59.0,6.0,2.0,59.0,0.10603778,1.15625,1.84375,114.375,3660,2,4,0
3136,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,3,19430.0,0,19430.0,1.012,3650,80,0.633,0.0,0.75,912.5,20.0,1216.6666,26.666666,45.625,0.0,0.055555556,0.083333336,1.0,1.3333334,26.666666,1.5,2.0,40.0,0.18785383,1.2222222,2.2222223,101.388885,3650,5,4,0
3137,42,F,1,Graduate,Single,Less than $40K,Blue,22,4,2,2,19127.0,985,18142.0,0.966,3323,56,0.931,0.051,4.0,3323.0,56.0,830.75,14.0,59.339287,0.051497884,0.09090909,0.18181819,2.0,0.5,28.0,2.0,0.5,28.0,0.17373347,1.9090909,2.5454545,151.04546,4308,4,1,0
3138,48,M,0,Graduate,Divorced,$40K - $60K,Blue,36,3,1,0,2708.0,2517,191.0,0.568,2198,41,0.864,0.929,0.0,0.0,0.0,732.6667,13.666667,53.609756,0.9294682,0.027777778,0.083333336,0.0,0.0,0.0,3.0,0.0,41.0,0.8116691,1.3333334,1.1388888,61.055557,4715,1,2,0
3139,60,F,1,Graduate,Single,Less than $40K,Blue,51,3,3,4,23566.0,1147,22419.0,0.629,4274,64,0.641,0.049,3.0,4274.0,64.0,1424.6666,21.333334,66.78125,0.048671816,0.05882353,0.05882353,0.75,0.25,16.0,1.0,0.33333334,21.333334,0.18136299,1.1764706,1.254902,83.803925,5421,7,1,0
3140,49,F,2,High School,Married,Less than $40K,Blue,35,4,3,2,2532.0,2124,408.0,0.715,3400,76,0.727,0.839,2.0,1700.0,38.0,850.0,19.0,44.736843,0.83886254,0.08571429,0.114285715,2.0,1.0,38.0,1.3333334,0.6666667,25.333334,1.3428121,1.4,2.1714287,97.14286,5524,5,0,0
3141,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829.0,2517,7312.0,0.59,2927,73,1.212,0.256,1.5,1463.5,36.5,975.6667,24.333334,40.09589,0.25607896,0.06896552,0.10344828,1.0,0.6666667,24.333334,1.5,1.0,36.5,0.29779226,1.2758621,2.5172415,100.93104,5444,5,2,0
3142,57,F,3,Post-Graduate,Single,$40K - $60K,Blue,51,5,4,5,7226.0,1689,5537.0,0.83,3474,67,0.763,0.234,1.6666666,1158.0,22.333334,694.8,13.4,51.850746,0.23373927,0.078431375,0.09803922,1.0,0.6,13.4,1.25,0.75,16.75,0.4807639,1.117647,1.3137255,68.117645,5163,9,3,0
3143,59,F,1,College,Unknown,Less than $40K,Blue,49,6,5,4,4072.0,0,4072.0,0.464,1966,43,1.15,0.0,6.0,1966.0,43.0,327.66666,7.1666665,45.720932,0.0,0.10204082,0.12244898,1.5,0.25,10.75,1.2,0.2,8.6,0.48280942,1.2040817,0.877551,40.122448,1966,9,0,0
3144,46,F,3,Uneducated,Single,Less than $40K,Blue,28,4,1,5,21646.0,1778,19868.0,1.071,3328,61,0.794,0.082,1.3333334,1109.3334,20.333334,832.0,15.25,54.557377,0.08213989,0.035714287,0.14285715,0.8,0.6,12.2,4.0,3.0,61.0,0.15374665,1.6428572,2.1785715,118.85714,5106,6,0,0
3145,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,1.022,4548,69,0.917,0.0,1.3333334,1516.0,23.0,1137.0,17.25,65.91304,0.0,0.083333336,0.11111111,1.0,0.75,17.25,1.3333334,1.0,23.0,3.1620662,1.0833334,1.9166666,126.333336,4548,7,1,0
3146,40,M,3,Graduate,Married,$120K +,Blue,26,3,3,1,14046.0,1994,12052.0,0.437,3792,77,0.604,0.142,1.0,1264.0,25.666666,1264.0,25.666666,49.246754,0.14196213,0.115384616,0.115384616,3.0,3.0,77.0,1.0,1.0,25.666666,0.2699701,1.5384616,2.9615386,145.84616,5786,4,5,0
3147,49,M,4,Graduate,Married,$60K - $80K,Silver,32,5,2,3,25620.0,1107,24513.0,0.971,3503,66,0.65,0.043,1.25,875.75,16.5,700.6,13.2,53.075756,0.04320843,0.0625,0.15625,1.6666666,1.3333334,22.0,2.5,2.0,33.0,0.13672912,1.53125,2.0625,109.46875,4610,5,3,0
3148,53,M,4,Graduate,Single,$120K +,Blue,48,3,3,4,34516.0,278,34238.0,0.817,3029,49,0.4,0.008,0.75,757.25,12.25,1009.6667,16.333334,61.816326,0.008054236,0.0625,0.0625,0.75,1.0,12.25,1.0,1.3333334,16.333334,0.0877564,1.1041666,1.0208334,63.104168,3307,7,5,1
3149,59,F,0,Graduate,Single,$40K - $60K,Silver,45,6,3,3,21358.0,1225,20133.0,0.681,3646,77,0.75,0.057,0.0,0.0,0.0,607.6667,12.833333,47.35065,0.057355557,0.06666667,0.13333334,2.0,0.0,25.666666,2.0,0.0,25.666666,0.17070886,1.3111111,1.7111111,81.022224,4871,6,2,0
3150,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805,46,0.769,0.0,0.0,0.0,0.0,361.0,9.2,39.239132,0.0,0.0625,0.104166664,5.0,0.0,46.0,1.6666666,0.0,15.333333,0.97252154,1.3125,0.9583333,37.604168,1805,4,2,1
3151,36,M,3,High School,Single,$80K - $120K,Blue,28,5,3,2,1438.3,0,1438.3,1.041,3204,68,0.838,0.0,1.6666666,1068.0,22.666666,640.8,13.6,47.117645,0.0,0.10714286,0.17857143,2.5,1.5,34.0,1.6666666,1.0,22.666666,2.22763,1.2857143,2.4285715,114.42857,3204,5,3,0
3152,64,M,1,Graduate,Single,Less than $40K,Blue,56,3,1,5,2586.0,0,2586.0,0.631,3435,65,0.585,0.0,3.0,3435.0,65.0,1145.0,21.666666,52.846153,0.0,0.017857144,0.05357143,0.6,0.2,13.0,3.0,1.0,65.0,1.3283063,1.1428572,1.1607143,61.339287,3435,6,1,0
3153,39,M,2,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388,2.5,1003.0,17.0,401.2,6.8,59.0,0.38768667,0.14285715,0.23809524,1.6666666,0.6666667,11.333333,1.6666666,0.6666667,11.333333,0.61139894,1.8571428,1.6190476,95.52381,3278,6,4,0
3154,50,F,1,High School,Married,Less than $40K,Blue,42,6,1,2,7115.0,2000,5115.0,0.769,3584,57,0.966,0.281,6.0,3584.0,57.0,597.3333,9.5,62.877193,0.28109628,0.023809524,0.14285715,3.0,0.5,28.5,6.0,1.0,57.0,0.5037245,1.1904762,1.3571428,85.333336,5584,3,0,0
3155,38,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,13220.0,848,12372.0,0.825,3789,72,0.565,0.064,1.6666666,1263.0,24.0,757.8,14.4,52.625,0.06414524,0.083333336,0.1388889,1.6666666,1.0,24.0,1.6666666,1.0,24.0,0.2866112,1.0555556,2.0,105.25,4637,6,0,0
3156,45,M,3,Uneducated,Unknown,$60K - $80K,Blue,39,3,2,3,5996.0,865,5131.0,0.511,4542,77,0.481,0.144,1.0,1514.0,25.666666,1514.0,25.666666,58.987015,0.14426284,0.051282052,0.07692308,1.0,1.0,25.666666,1.5,1.5,38.5,0.757505,1.1538461,1.9743589,116.46154,5407,5,2,0
3157,47,M,4,Graduate,Unknown,$40K - $60K,Blue,34,2,3,6,9080.0,2174,6906.0,0.653,2098,46,0.586,0.239,0.5,524.5,11.5,1049.0,23.0,45.608696,0.23942731,0.0882353,0.05882353,0.33333334,0.6666667,7.6666665,0.6666667,1.3333334,15.333333,0.23105727,1.382353,1.3529412,61.705883,4272,9,2,1
3158,54,F,2,High School,Single,Less than $40K,Blue,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,2.5,2087.5,33.5,835.0,13.4,62.313435,0.1937062,0.06666667,0.11111111,1.0,0.4,13.4,1.6666666,0.6666667,22.333334,0.5520296,1.2,1.4888889,92.77778,5640,8,0,0
3159,40,F,1,Graduate,Married,Less than $40K,Blue,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,4.0,5054.0,73.0,1263.5,18.25,69.23288,0.18905018,0.03125,0.125,0.8,0.2,14.6,4.0,1.0,73.0,0.57766604,1.25,2.28125,157.9375,6708,6,1,0
3160,52,M,2,High School,Single,$60K - $80K,Blue,39,3,3,4,14973.0,0,14973.0,0.706,4288,72,0.6,0.0,1.5,2144.0,36.0,1429.3334,24.0,59.555557,0.0,0.07692308,0.07692308,0.75,0.5,18.0,1.0,0.6666667,24.0,0.28638217,1.3333334,1.8461539,109.948715,4288,7,2,0
3161,63,M,0,Graduate,Single,Less than $40K,Blue,36,6,3,2,7108.0,600,6508.0,0.813,3787,68,0.619,0.084,0.0,0.0,0.0,631.1667,11.333333,55.691177,0.08441193,0.083333336,0.16666667,3.0,0.0,34.0,2.0,0.0,22.666666,0.53278,1.75,1.8888888,105.19444,4387,5,1,0
3162,48,F,1,Graduate,Single,Less than $40K,Blue,38,3,2,2,23007.0,1239,21768.0,0.713,3395,63,0.465,0.054,3.0,3395.0,63.0,1131.6666,21.0,53.88889,0.053853177,0.05263158,0.078947365,1.5,0.5,31.5,1.5,0.5,31.5,0.14756379,1.2631578,1.6578947,89.3421,4634,4,1,0
3163,46,M,5,College,Married,$60K - $80K,Blue,39,3,2,3,24248.0,1020,23228.0,1.19,3311,84,0.75,0.042,0.6,662.2,16.8,1103.6666,28.0,39.416668,0.042065326,0.051282052,0.07692308,1.0,1.6666666,28.0,1.5,2.5,42.0,0.13654734,1.1794872,2.1538463,84.89744,4331,5,2,0
3164,52,M,2,High School,Single,$80K - $120K,Blue,43,4,3,3,11617.0,2517,9100.0,0.457,1643,43,0.483,0.217,2.0,821.5,21.5,410.75,10.75,38.2093,0.21666524,0.069767445,0.093023255,1.3333334,0.6666667,14.333333,1.3333334,0.6666667,14.333333,0.14143066,1.2093023,1.0,38.2093,4160,6,3,1
3165,45,M,2,Graduate,Married,$60K - $80K,Silver,36,3,2,3,30428.0,1721,28707.0,0.717,4178,69,0.605,0.057,1.5,2089.0,34.5,1392.6666,23.0,60.550724,0.05655975,0.055555556,0.083333336,1.0,0.6666667,23.0,1.5,1.0,34.5,0.13730775,1.25,1.9166666,116.05556,5899,5,3,0
3166,48,M,3,Graduate,Married,$80K - $120K,Blue,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213,1.0,1154.3334,21.666666,1154.3334,21.666666,53.276924,0.21278472,0.14285715,0.071428575,1.5,1.5,32.5,0.5,0.5,10.833333,0.5088905,1.1428572,1.5476191,82.45238,4911,8,4,0
3167,59,M,1,Graduate,Married,$60K - $80K,Blue,48,4,3,2,14257.0,1113,13144.0,0.406,1809,23,0.278,0.078,4.0,1809.0,23.0,452.25,5.75,78.652176,0.078066915,0.0625,0.083333336,2.0,0.5,11.5,1.3333334,0.33333334,7.6666665,0.12688504,1.2291666,0.47916666,37.6875,2922,5,3,0
3168,47,M,3,Uneducated,Divorced,$120K +,Silver,42,2,4,5,34516.0,0,34516.0,0.521,1641,35,0.591,0.0,0.6666667,547.0,11.666667,820.5,17.5,46.885715,0.0,0.0952381,0.04761905,0.4,0.6,7.0,0.5,0.75,8.75,0.047543168,1.1190476,0.8333333,39.07143,1641,9,4,1
3169,55,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719.0,892,4827.0,0.589,3403,68,0.417,0.156,2.5,1701.5,34.0,680.6,13.6,50.044117,0.15597132,0.055555556,0.1388889,1.6666666,0.6666667,22.666666,2.5,1.0,34.0,0.5950341,1.5277778,1.8888888,94.52778,4295,5,0,0
3170,53,M,5,Graduate,Married,$80K - $120K,Blue,48,6,1,0,9517.0,1869,7648.0,0.821,1453,26,0.857,0.196,1.2,290.6,5.2,242.16667,4.3333335,55.884617,0.19638541,0.020833334,0.125,0.0,0.0,0.0,6.0,5.0,26.0,0.15267417,1.1041666,0.5416667,30.270834,3322,1,4,0
3171,41,F,3,Graduate,Single,$40K - $60K,Blue,36,3,2,4,5317.0,0,5317.0,0.699,2003,29,0.318,0.0,1.0,667.6667,9.666667,667.6667,9.666667,69.06896,0.0,0.055555556,0.083333336,0.75,0.75,7.25,1.5,1.5,14.5,0.3767162,1.1388888,0.8055556,55.63889,2003,6,2,1
3172,40,M,3,Graduate,Single,$40K - $60K,Blue,32,5,1,2,2526.0,2303,223.0,0.836,3596,69,0.568,0.912,1.6666666,1198.6666,23.0,719.2,13.8,52.115944,0.91171813,0.03125,0.15625,2.5,1.5,34.5,5.0,3.0,69.0,1.4235946,1.25,2.15625,112.375,5899,3,2,0
3173,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971.0,0,2971.0,1.154,4458,63,0.615,0.0,3.0,2229.0,31.5,743.0,10.5,70.7619,0.0,0.06818182,0.13636364,2.0,0.6666667,21.0,2.0,0.6666667,21.0,1.5005049,1.1818181,1.4318181,101.318184,4458,6,0,0
3174,59,M,2,Graduate,Single,Less than $40K,Blue,49,6,3,2,6834.0,900,5934.0,0.605,4422,70,0.628,0.132,3.0,2211.0,35.0,737.0,11.666667,63.17143,0.13169447,0.06122449,0.12244898,3.0,1.0,35.0,2.0,0.6666667,23.333334,0.64705884,1.2040817,1.4285715,90.244896,5322,5,1,0
3175,36,F,2,Uneducated,Married,Less than $40K,Blue,31,5,3,1,3002.0,1002,2000.0,1.033,2624,46,1.0,0.334,2.5,1312.0,23.0,524.8,9.2,57.04348,0.3337775,0.09677419,0.16129032,5.0,2.0,46.0,1.6666666,0.6666667,15.333333,0.87408394,1.1612903,1.483871,84.645164,3626,4,0,0
3176,59,M,2,Graduate,Single,$60K - $80K,Blue,42,3,2,2,16727.0,1380,15347.0,0.605,3511,73,0.622,0.083,1.5,1755.5,36.5,1170.3334,24.333334,48.09589,0.082501344,0.04761905,0.071428575,1.5,1.0,36.5,1.5,1.0,36.5,0.20990016,1.4047619,1.7380953,83.59524,4891,4,3,0
3177,41,M,4,High School,Married,$60K - $80K,Blue,29,3,2,2,4573.0,0,4573.0,0.703,3776,70,0.944,0.0,0.75,944.0,17.5,1258.6666,23.333334,53.942856,0.0,0.06896552,0.10344828,1.5,2.0,35.0,1.5,2.0,35.0,0.82571614,1.4137931,2.413793,130.2069,3776,4,2,0
3178,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,1,2,15410.0,0,15410.0,0.638,3368,69,0.533,0.0,2.0,1684.0,34.5,842.0,17.25,48.811596,0.0,0.045454547,0.18181819,2.0,1.0,34.5,4.0,2.0,69.0,0.21855938,1.7272727,3.1363637,153.09091,3368,3,5,0
3179,44,F,2,High School,Single,$40K - $60K,Blue,25,6,2,3,3299.0,2517,782.0,0.981,4312,84,0.787,0.763,3.0,2156.0,42.0,718.6667,14.0,51.333332,0.76295847,0.08,0.24,2.0,0.6666667,28.0,3.0,1.0,42.0,1.3070627,1.76,3.36,172.48,6829,5,1,0
3180,42,F,2,Uneducated,Single,Less than $40K,Silver,33,1,2,3,13453.0,2517,10936.0,0.619,1904,42,0.448,0.187,0.5,952.0,21.0,1904.0,42.0,45.333332,0.18709582,0.060606062,0.030303031,0.33333334,0.6666667,14.0,0.5,1.0,21.0,0.14152977,1.2727273,1.2727273,57.696968,4421,5,0,1
3181,48,F,2,Graduate,Married,Less than $40K,Blue,36,4,1,2,6362.0,1705,4657.0,0.644,5169,84,0.474,0.268,2.0,2584.5,42.0,1292.25,21.0,61.535713,0.26799747,0.027777778,0.11111111,2.0,1.0,42.0,4.0,2.0,84.0,0.81248033,1.3333334,2.3333333,143.58333,6874,3,1,0
3182,57,F,2,Graduate,Married,Less than $40K,Blue,49,5,3,1,2679.0,2011,668.0,0.466,1723,28,0.75,0.751,2.5,861.5,14.0,344.6,5.6,61.535713,0.7506532,0.06122449,0.10204082,5.0,2.0,28.0,1.6666666,0.6666667,9.333333,0.64315045,1.1632653,0.5714286,35.163265,3734,4,1,0
3183,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469,3.0,1629.5,40.0,543.1667,13.333333,40.7375,0.46898603,0.23076923,0.46153846,3.0,1.0,40.0,2.0,0.6666667,26.666666,0.7459373,2.6153846,6.1538463,250.6923,5308,5,4,0
3184,50,F,2,Uneducated,Single,Less than $40K,Blue,36,5,3,2,1721.0,1037,684.0,0.721,2681,57,0.727,0.603,2.5,1340.5,28.5,536.2,11.4,47.035088,0.60255665,0.083333336,0.1388889,2.5,1.0,28.5,1.6666666,0.6666667,19.0,1.5578152,1.3888888,1.5833334,74.47222,3718,5,0,0
3185,41,M,2,Uneducated,Single,$80K - $120K,Blue,34,6,2,2,2196.0,1619,577.0,0.656,2040,65,0.711,0.737,3.0,1020.0,32.5,340.0,10.833333,31.384615,0.73724955,0.05882353,0.1764706,3.0,1.0,32.5,3.0,1.0,32.5,0.92896175,1.2058823,1.9117647,60.0,3659,4,3,0
3186,50,M,4,Graduate,Married,$40K - $60K,Blue,38,6,3,3,2845.0,1153,1692.0,0.836,3730,66,0.941,0.405,1.5,932.5,16.5,621.6667,11.0,56.515152,0.4052724,0.078947365,0.15789473,2.0,1.3333334,22.0,2.0,1.3333334,22.0,1.3110721,1.3157895,1.7368422,98.1579,4883,6,2,0
3187,49,M,2,High School,Single,$120K +,Blue,42,3,2,4,21144.0,1190,19954.0,0.5,4895,66,0.784,0.056,1.5,2447.5,33.0,1631.6666,22.0,74.166664,0.056280743,0.04761905,0.071428575,0.75,0.5,16.5,1.5,1.0,33.0,0.23150776,1.1666666,1.5714285,116.54762,6085,6,4,0
3188,47,M,3,Graduate,Unknown,$120K +,Blue,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0,0.33333334,688.6667,12.333333,2066.0,37.0,55.837837,0.0,0.083333336,0.027777778,0.25,0.75,9.25,0.33333334,1.0,12.333333,0.52277327,1.3055556,1.0277778,57.38889,2066,7,5,1
3189,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518.0,2035,1483.0,0.567,4034,82,0.673,0.578,2.0,2017.0,41.0,1008.5,20.5,49.19512,0.57845366,0.08,0.16,2.0,1.0,41.0,2.0,1.0,41.0,1.1466743,1.8,3.28,161.36,6069,4,1,0
3190,47,M,3,High School,Married,$60K - $80K,Blue,35,5,1,2,17343.0,1280,16063.0,1.314,3170,57,0.629,0.074,1.6666666,1056.6666,19.0,634.0,11.4,55.614037,0.073805,0.028571429,0.14285715,2.5,1.5,28.5,5.0,3.0,57.0,0.18278268,1.3428571,1.6285714,90.57143,4450,3,2,0
3191,43,M,3,Graduate,Married,$80K - $120K,Blue,33,4,1,2,3498.0,0,3498.0,1.109,2512,56,0.867,0.0,1.3333334,837.3333,18.666666,628.0,14.0,44.857143,0.0,0.030303031,0.121212125,2.0,1.5,28.0,4.0,3.0,56.0,0.7181246,1.3030303,1.6969697,76.121216,2512,3,4,0
3192,39,M,2,Uneducated,Single,$40K - $60K,Blue,25,4,1,3,9121.0,1426,7695.0,0.666,4112,80,0.481,0.156,2.0,2056.0,40.0,1028.0,20.0,51.4,0.1563425,0.04,0.16,1.3333334,0.6666667,26.666666,4.0,2.0,80.0,0.45082775,1.56,3.2,164.48,5538,4,1,0
3193,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230.0,798,19432.0,0.592,4314,82,0.708,0.039,6.0,4314.0,82.0,719.0,13.666667,52.609756,0.039446365,0.13043478,0.26086956,2.0,0.33333334,27.333334,2.0,0.33333334,27.333334,0.21324766,1.5652174,3.5652175,187.56522,5112,6,4,0
3194,44,M,3,Graduate,Single,$60K - $80K,Blue,36,2,3,3,15422.0,864,14558.0,0.578,2136,54,0.8,0.056,0.6666667,712.0,18.0,1068.0,27.0,39.555557,0.056023862,0.083333336,0.055555556,0.6666667,1.0,18.0,0.6666667,1.0,18.0,0.13850343,1.2222222,1.5,59.333332,3000,6,3,1
3195,47,M,4,Graduate,Single,$60K - $80K,Blue,36,5,3,1,9132.0,800,8332.0,0.62,3809,71,0.511,0.088,1.25,952.25,17.75,761.8,14.2,53.64789,0.08760403,0.083333336,0.1388889,5.0,4.0,71.0,1.6666666,1.3333334,23.666666,0.4171047,1.3055556,1.9722222,105.80556,4609,4,3,0
3196,41,F,1,High School,Single,Less than $40K,Blue,33,4,2,0,8054.0,1023,7031.0,0.75,3374,45,0.875,0.127,4.0,3374.0,45.0,843.5,11.25,74.977776,0.12701763,0.060606062,0.121212125,0.0,0.0,0.0,2.0,0.5,22.5,0.41892228,1.2424242,1.3636364,102.242424,4397,2,0,0
3197,42,M,3,Graduate,Married,$40K - $60K,Blue,34,3,2,3,1640.0,1444,196.0,0.423,1360,33,0.222,0.88,1.0,453.33334,11.0,453.33334,11.0,41.21212,0.8804878,0.05882353,0.0882353,1.0,1.0,11.0,1.5,1.5,16.5,0.8292683,1.2352941,0.9705882,40.0,2804,5,2,1
3198,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739.0,0,8739.0,0.715,4276,69,0.769,0.0,1.0,1425.3334,23.0,1425.3334,23.0,61.971016,0.0,0.07317073,0.07317073,0.75,0.75,17.25,1.0,1.0,23.0,0.48930085,1.1707317,1.6829268,104.29269,4276,7,5,0
3199,46,M,4,Graduate,Single,$80K - $120K,Blue,36,3,1,4,1818.0,0,1818.0,0.672,2308,44,0.467,0.0,0.75,577.0,11.0,769.3333,14.666667,52.454544,0.0,0.027777778,0.083333336,0.75,1.0,11.0,3.0,4.0,44.0,1.269527,1.2777778,1.2222222,64.111115,2308,5,4,1
3200,46,F,4,Uneducated,Single,Less than $40K,Blue,33,3,3,3,24949.0,1749,23200.0,0.626,4092,77,0.54,0.07,0.75,1023.0,19.25,1364.0,25.666666,53.142857,0.07010301,0.09090909,0.09090909,1.0,1.3333334,25.666666,1.0,1.3333334,25.666666,0.1640146,1.3939394,2.3333333,124.0,5841,6,0,0
3201,46,F,3,Graduate,Married,$40K - $60K,Blue,38,4,3,3,3115.0,1136,1979.0,0.499,3704,70,0.458,0.365,1.3333334,1234.6666,23.333334,926.0,17.5,52.914288,0.364687,0.078947365,0.10526316,1.3333334,1.0,23.333334,1.3333334,1.0,23.333334,1.1890851,1.2105263,1.8421053,97.47369,4840,6,2,0
3202,52,M,2,Uneducated,Divorced,$120K +,Blue,47,5,2,2,29695.0,1525,28170.0,0.529,4109,71,0.614,0.051,2.5,2054.5,35.5,821.8,14.2,57.873238,0.051355448,0.04255319,0.10638298,2.5,1.0,35.5,2.5,1.0,35.5,0.13837346,1.106383,1.5106384,87.42553,5634,4,4,0
3203,56,M,2,Uneducated,Divorced,$60K - $80K,Blue,50,4,1,2,7261.0,1079,6182.0,1.312,3723,58,1.071,0.149,2.0,1861.5,29.0,930.75,14.5,64.18965,0.14860213,0.02,0.08,2.0,1.0,29.0,4.0,2.0,58.0,0.5127393,1.12,1.16,74.46,4802,3,2,0
3204,38,F,1,Graduate,Married,Less than $40K,Blue,20,2,2,3,1621.0,580,1041.0,0.421,1893,41,0.171,0.358,2.0,1893.0,41.0,946.5,20.5,46.17073,0.35780382,0.1,0.1,0.6666667,0.33333334,13.666667,1.0,0.5,20.5,1.1677977,1.9,2.05,94.65,2473,5,1,1
3205,41,M,0,High School,Single,$80K - $120K,Blue,31,3,5,2,33472.0,2517,30955.0,0.633,4719,70,0.667,0.075,0.0,0.0,0.0,1573.0,23.333334,67.41428,0.07519718,0.16129032,0.09677419,1.5,0.0,35.0,0.6,0.0,14.0,0.1409835,1.3225807,2.2580645,152.2258,7236,7,3,0
3206,51,M,3,Graduate,Married,$40K - $60K,Blue,36,6,3,2,11512.0,988,10524.0,0.569,1842,32,1.133,0.086,2.0,614.0,10.666667,307.0,5.3333335,57.5625,0.08582349,0.083333336,0.16666667,3.0,1.5,16.0,2.0,1.0,10.666667,0.16000696,1.4166666,0.8888889,51.166668,2830,5,2,0
3207,26,F,0,Graduate,Unknown,Less than $40K,Blue,18,3,3,3,12463.0,1319,11144.0,0.655,3996,71,0.543,0.106,0.0,0.0,0.0,1332.0,23.666666,56.28169,0.10583327,0.16666667,0.16666667,1.0,0.0,23.666666,1.0,0.0,23.666666,0.32062906,1.4444444,3.9444444,222.0,5315,6,1,0
3208,51,M,2,Graduate,Married,$60K - $80K,Blue,37,5,1,4,8511.0,0,8511.0,0.88,3775,62,0.676,0.0,2.5,1887.5,31.0,755.0,12.4,60.887096,0.0,0.027027028,0.13513513,1.25,0.5,15.5,5.0,2.0,62.0,0.44354364,1.3783784,1.6756756,102.02702,3775,5,3,0
